ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,20220714,4322.0742,4308.8229,4352.0978,4292.7595,4321.4617,0.6125,0.0142,145250926.0,301569861.037
000300.SH,20220713,4321.4617,4313.3589,4341.4663,4284.9419,4313.6184,7.8433,0.1818,131113179.0,286075545.407
000300.SH,20220712,4313.6184,4352.6456,4370.3411,4296.6215,4354.6167,-40.9983,-0.9415,130187838.0,291072311.85
000300.SH,20220711,4354.6167,4406.1476,4406.1476,4330.5819,4428.781,-74.1643,-1.6746,134448578.0,299195233.43
000300.SH,20220708,4428.781,4468.0627,4479.4937,4426.8856,4443.4736,-14.6926,-0.3307,123195739.0,304031107.303
000300.SH,20220707,4443.4736,4425.2814,4457.3431,4391.1938,4423.9698,19.5038,0.4409,132660906.0,328133133.657
000300.SH,20220706,4423.9698,4475.4815,4484.3615,4393.4165,4489.5383,-65.5685,-1.4605,149800235.0,344672707.728
000300.SH,20220705,4489.5383,4505.4572,4530.3245,4439.4511,4496.0303,-6.492,-0.1444,154962415.0,361891850.839
000300.SH,20220704,4496.0303,4447.2159,4496.0338,4427.8232,4466.7179,29.3124,0.6562,146345651.0,356968521.261
000300.SH,20220701,4466.7179,4489.5204,4500.9853,4449.2914,4485.0108,-18.2929,-0.4079,144779599.0,318492130.2
000300.SH,20220630,4485.0108,4418.0656,4514.9968,4418.0656,4421.357,63.6538,1.4397,156666289.0,354343886.76
000300.SH,20220629,4421.357,4472.7346,4503.1307,4413.9961,4490.5166,-69.1596,-1.5401,187276688.0,395926107.699
000300.SH,20220628,4490.5166,4442.5811,4497.8949,4407.3519,4444.2639,46.2527,1.0407,174756489.0,361685970.664
000300.SH,20220627,4444.2639,4414.3321,4472.6948,4414.3321,4394.7723,49.4916,1.1261,177385676.0,381432966.328
000300.SH,20220624,4394.7723,4354.553,4400.6852,4346.1221,4343.8781,50.8942,1.1716,168972199.0,356054750.522
000300.SH,20220623,4343.8781,4277.9555,4343.8781,4260.9002,4270.6227,73.2554,1.7153,170882360.0,327144780.544
000300.SH,20220622,4270.6227,4331.902,4333.1827,4269.2456,4325.5657,-54.943,-1.2702,158565854.0,298656263.311
000300.SH,20220621,4325.5657,4327.9159,4357.3396,4287.1406,4330.4328,-4.8671,-0.1124,164667615.0,317163317.74
000300.SH,20220620,4330.4328,4322.8324,4368.3555,4297.8912,4309.0444,21.3884,0.4964,165666382.0,359569296.86
000300.SH,20220617,4309.0444,4219.2339,4318.7655,4218.6817,4250.0614,58.983,1.3878,158649098.0,346675726.829
000300.SH,20220616,4250.0614,4282.0827,4302.9212,4241.075,4278.2178,-28.1564,-0.6581,184074416.0,337235911.542
000300.SH,20220615,4278.2178,4228.2926,4348.4226,4228.2926,4222.3114,55.9064,1.3241,257046590.0,459766820.665
000300.SH,20220614,4222.3114,4143.2232,4224.0857,4102.929,4189.3527,32.9587,0.7867,171385904.0,335418557.932
000300.SH,20220613,4189.3527,4194.4574,4218.2327,4156.7146,4238.9936,-49.6409,-1.1711,168475622.0,336585670.508
000300.SH,20220610,4238.9936,4145.6505,4241.3541,4140.2203,4175.6747,63.3189,1.5164,184796214.0,324091440.663
000300.SH,20220609,4175.6747,4211.7225,4227.4484,4160.8814,4219.8122,-44.1375,-1.046,168449154.0,285172804.212
000300.SH,20220608,4219.8122,4187.1483,4224.8096,4158.0329,4179.1285,40.6837,0.9735,157374057.0,319480252.837
000300.SH,20220607,4179.1285,4165.6899,4198.0863,4155.1683,4166.085,13.0435,0.3131,142992881.0,285733722.333
000300.SH,20220606,4166.085,4090.5286,4166.6151,4063.9057,4089.5682,76.5168,1.871,167871011.0,324075626.903
000300.SH,20220602,4089.5682,4063.9996,4091.152,4057.9135,4083.1772,6.391,0.1565,113893638.0,222657537.906
000300.SH,20220601,4083.1772,4086.6177,4094.9008,4058.8468,4091.5176,-8.3404,-0.2038,114850879.0,225416237.873
000300.SH,20220531,4091.5176,4031.7621,4096.1971,4020.3781,4029.0179,62.4997,1.5512,135415513.0,267770088.726
000300.SH,20220530,4029.0179,4020.8584,4040.819,4003.3768,4001.2988,27.7191,0.6928,111152241.0,211144721.616
000300.SH,20220527,4001.2988,4022.7095,4051.1428,3983.3838,3993.0446,8.2542,0.2067,112769337.0,206944426.227
000300.SH,20220526,3993.0446,3987.6815,4015.7468,3938.2389,3983.1784,9.8662,0.2477,126263689.0,216987025.401
000300.SH,20220525,3983.1784,3959.7672,3983.6236,3946.8083,3959.1541,24.0243,0.6068,107734015.0,188700537.391
000300.SH,20220524,3959.1541,4052.8675,4055.783,3959.1541,4053.9823,-94.8282,-2.3391,145554336.0,247713039.713
000300.SH,20220523,4053.9823,4080.9694,4080.9694,4029.0846,4077.5998,-23.6175,-0.5792,130477810.0,225981540.919
000300.SH,20220520,4077.5998,4020.8162,4077.6016,4020.8162,3999.5984,78.0014,1.9502,147069173.0,265609089.943
000300.SH,20220519,3999.5984,3938.2964,3999.5984,3933.7452,3991.9069,7.6915,0.1927,116293420.0,210206681.642
000300.SH,20220518,3991.9069,4015.0134,4017.341,3964.7503,4005.8934,-13.9865,-0.3491,108074233.0,201800666.052
000300.SH,20220517,4005.8934,3961.7605,4005.8934,3955.1018,3956.5378,49.3556,1.2474,109661454.0,210117539.7
000300.SH,20220516,3956.5378,4014.9955,4018.0283,3947.7461,3988.6002,-32.0624,-0.8039,112425294.0,199717909.5
000300.SH,20220513,3988.6002,3983.8201,4003.8539,3957.1392,3958.74,29.8602,0.7543,109968357.0,195727044.9
000300.SH,20220512,3958.74,3949.949,3985.9268,3935.5886,3976.4231,-17.6831,-0.4447,113376066.0,202029156.4
000300.SH,20220511,3976.4231,3917.9322,4033.3026,3916.5249,3919.8684,56.5547,1.4428,165632256.0,309294912.8
000300.SH,20220510,3919.8684,3820.6278,3932.6823,3808.5699,3877.4364,42.432,1.0943,136416918.0,239060211.933
000300.SH,20220509,3877.4364,3883.9514,3914.1116,3854.9353,3908.815,-31.3786,-0.8028,92936694.0,171756502.864
000300.SH,20220506,3908.815,3928.8548,3947.2378,3902.051,4010.2102,-101.3952,-2.5284,123005551.0,214825174.047
000300.SH,20220505,4010.2102,3995.3533,4039.7,3988.9312,4016.241,-6.0308,-0.1502,154170716.0,290538230.663
000300.SH,20220429,4016.241,3939.6238,4017.4281,3898.5701,3921.1073,95.1337,2.4262,179458377.0,321414877.428
000300.SH,20220428,3921.1073,3883.4196,3943.4349,3873.5781,3895.5361,25.5712,0.6564,153056586.0,268502242.453
000300.SH,20220427,3895.5361,3758.0835,3895.731,3757.0859,3784.1198,111.4163,2.9443,172734046.0,296924102.939
000300.SH,20220426,3784.1198,3822.4887,3871.8498,3773.8986,3814.9127,-30.7929,-0.8072,157577611.0,259626354.225
000300.SH,20220425,3814.9127,3933.4459,3958.2102,3814.9127,4013.2498,-198.3371,-4.9421,168364502.0,272889272.275
000300.SH,20220422,4013.2498,3967.2016,4037.084,3953.7217,3995.83,17.4198,0.4359,122101811.0,206371766.716
000300.SH,20220421,3995.83,4048.7338,4086.4393,3978.3669,4070.7889,-74.9589,-1.8414,132783828.0,227026679.682
000300.SH,20220420,4070.7889,4130.5427,4136.1661,4060.5044,4134.9017,-64.1128,-1.5505,117331658.0,216536635.695
000300.SH,20220419,4134.9017,4161.9328,4186.9389,4115.4184,4166.3844,-31.4827,-0.7556,110217471.0,208570579.129
000300.SH,20220418,4166.3844,4152.9306,4171.7427,4119.9941,4188.7472,-22.3628,-0.5339,117504610.0,212855328.187
000300.SH,20220415,4188.7472,4162.3718,4211.3174,4152.974,4191.5684,-2.8212,-0.0673,124762263.0,226229740.275
000300.SH,20220414,4191.5684,4172.6443,4217.0612,4155.5509,4139.737,51.8314,1.252,124791316.0,245993822.041
000300.SH,20220413,4139.737,4154.4121,4194.0374,4139.737,4179.9727,-40.2357,-0.9626,125097489.0,221281029.56
000300.SH,20220412,4179.9727,4102.9711,4179.9727,4075.796,4100.0703,79.9024,1.9488,144285684.0,252830412.756
000300.SH,20220411,4100.0703,4203.7902,4203.7902,4089.0934,4230.7669,-130.6966,-3.0892,148197071.0,265224932.472
000300.SH,20220408,4230.7669,4213.2107,4237.8126,4175.5287,4209.0998,21.6671,0.5148,142843793.0,229081764.759
000300.SH,20220407,4209.0998,4240.0237,4278.1127,4205.743,4263.8411,-54.7413,-1.2838,134880353.0,216996185.504
000300.SH,20220406,4263.8411,4258.8325,4277.5238,4236.7283,4276.158,-12.3169,-0.288,159062195.0,253690929.898
000300.SH,20220401,4276.158,4198.8191,4290.671,4190.0835,4222.5968,53.5612,1.2684,133803053.0,244758870.755
000300.SH,20220331,4222.5968,4234.7159,4247.3602,4214.5352,4254.0989,-31.5021,-0.7405,134029185.0,238877216.806
000300.SH,20220330,4254.0989,4162.1666,4254.0989,4160.7351,4134.1441,119.9548,2.9016,138346024.0,268869181.171
000300.SH,20220329,4134.1441,4155.4182,4177.2134,4124.7179,4148.4663,-14.3222,-0.3452,100266972.0,199463853.668
000300.SH,20220328,4148.4663,4128.8379,4174.1206,4091.2978,4174.5742,-26.1079,-0.6254,118449021.0,213468973.998
000300.SH,20220325,4174.5742,4249.0731,4254.8449,4173.93,4251.3061,-76.7319,-1.8049,108808046.0,217013187.265
000300.SH,20220324,4251.3061,4249.5328,4273.9568,4216.8506,4276.5174,-25.2113,-0.5895,108918272.0,219594430.54
000300.SH,20220323,4276.5174,4269.6088,4287.5771,4241.957,4255.295,21.2224,0.4987,117089078.0,226390778.403
000300.SH,20220322,4255.295,4252.5658,4283.3344,4236.6888,4258.7459,-3.4509,-0.081,126382470.0,226213533.985
000300.SH,20220321,4258.7459,4280.1397,4287.8166,4223.024,4265.9017,-7.1558,-0.1677,127036360.0,251214543.321
000300.SH,20220318,4265.9017,4218.4736,4283.3679,4194.9402,4237.6956,28.2061,0.6656,149458305.0,275791291.073
000300.SH,20220317,4237.6956,4237.6722,4302.7426,4217.8038,4156.081,81.6146,1.9637,179407344.0,385039197.286
000300.SH,20220316,4156.081,4053.099,4168.5853,3942.861,3983.812,172.269,4.3242,196021982.0,378883588.29
000300.SH,20220315,3983.812,4125.4866,4163.4176,3983.812,4174.7577,-190.9457,-4.5738,202524699.0,346988947.368
000300.SH,20220314,4174.7577,4248.1526,4280.3609,4174.7577,4306.5217,-131.764,-3.0596,130187236.0,260691659.461
000300.SH,20220311,4306.5217,4231.1961,4316.044,4176.4522,4292.8374,13.6843,0.3188,152399921.0,295008832.432
000300.SH,20220310,4292.8374,4326.2035,4335.6731,4288.5078,4226.3463,66.4911,1.5733,145266383.0,301636182.195
000300.SH,20220309,4226.3463,4280.9789,4304.482,4068.193,4265.391,-39.0447,-0.9154,194232900.0,341009391.866
000300.SH,20220308,4265.391,4361.6424,4383.6467,4252.5386,4352.7775,-87.3865,-2.0076,167863277.0,315176698.371
000300.SH,20220307,4352.7775,4462.5174,4462.5174,4338.3042,4496.4301,-143.6526,-3.1948,162197706.0,306898527.658
000300.SH,20220304,4496.4301,4513.3636,4539.3925,4481.4927,4551.6283,-55.1982,-1.2127,127266806.0,249970282.271
000300.SH,20220303,4551.6283,4595.0249,4599.3973,4544.4313,4578.6007,-26.9724,-0.5891,138285877.0,242701771.996
000300.SH,20220302,4578.6007,4594.017,4594.017,4558.4416,4619.6862,-41.0855,-0.8894,113298325.0,215299655.365
000300.SH,20220301,4619.6862,4597.855,4623.4312,4583.917,4581.6459,38.0403,0.8303,123139220.0,260431185.064
000300.SH,20220228,4581.6459,4563.7427,4581.6459,4530.6764,4573.4247,8.2212,0.1798,135406978.0,248363727.483
000300.SH,20220225,4573.4247,4564.6321,4611.8602,4561.8964,4529.3189,44.1058,0.9738,149722583.0,271727599.672
000300.SH,20220224,4529.3189,4592.069,4610.8792,4488.4763,4623.0465,-93.7276,-2.0274,184403058.0,342346666.857
000300.SH,20220223,4623.0465,4582.0064,4625.2979,4579.2945,4574.1527,48.8938,1.0689,122952916.0,259050146.194
000300.SH,20220222,4574.1527,4601.9184,4602.066,4550.804,4634.3141,-60.1614,-1.2982,123317237.0,246872960.668
000300.SH,20220221,4634.3141,4646.0522,4646.6724,4613.2971,4651.2358,-16.9217,-0.3638,112516512.0,215039182.297
000300.SH,20220218,4651.2358,4604.5669,4651.3415,4598.1003,4629.1649,22.0709,0.4768,104550228.0,195825700.478
000300.SH,20220217,4629.1649,4616.8955,4650.1591,4606.9522,4617.9893,11.1756,0.242,110014643.0,227946249.307
000300.SH,20220216,4617.9893,4619.8458,4643.1003,4607.2178,4600.1025,17.8868,0.3888,107258955.0,210190931.036
000300.SH,20220215,4600.1025,4553.8112,4601.453,4550.543,4551.6878,48.4147,1.0637,115025600.0,249977008.675
000300.SH,20220214,4551.6878,4579.4202,4593.6324,4530.0566,4601.3953,-49.7075,-1.0803,143673894.0,275737553.467
000300.SH,20220211,4601.3953,4617.8741,4662.5963,4595.8751,4639.8625,-38.4672,-0.8291,155974584.0,307938016.715
000300.SH,20220210,4639.8625,4657.2107,4657.2107,4608.0905,4652.0609,-12.1984,-0.2622,151576666.0,287224388.086
000300.SH,20220209,4652.0609,4608.1491,4659.4611,4595.2826,4608.7729,43.288,0.9393,148335547.0,273771960.506
000300.SH,20220208,4608.7729,4626.4365,4626.4365,4522.4709,4634.0899,-25.317,-0.5463,155830708.0,281364873.763
000300.SH,20220207,4634.0899,4638.5754,4672.6535,4615.0052,4563.772,70.3179,1.5408,144849720.0,266031793.985
000300.SH,20220128,4563.772,4641.8137,4660.519,4559.8331,4619.8765,-56.1045,-1.2144,126480112.0,263967891.828
000300.SH,20220127,4619.8765,4708.0989,4708.4364,4616.0273,4712.3109,-92.4344,-1.9616,121263804.0,250535654.824
000300.SH,20220126,4712.3109,4697.0991,4718.9946,4648.1283,4678.4511,33.8598,0.7237,107070842.0,226553448.357
000300.SH,20220125,4678.4511,4761.95,4781.3908,4678.2472,4786.7377,-108.2866,-2.2622,133667586.0,250555769.168
000300.SH,20220124,4786.7377,4753.9413,4801.0976,4746.4479,4779.3142,7.4235,0.1553,114463880.0,246261594.853
000300.SH,20220121,4779.3142,4808.7733,4818.3052,4762.5641,4823.5091,-44.1949,-0.9162,138952585.0,274699155.294
000300.SH,20220120,4823.5091,4778.2616,4845.0048,4777.5683,4780.3784,43.1307,0.9022,164971315.0,304344267.971
000300.SH,20220119,4780.3784,4815.8106,4828.7522,4755.9301,4813.3472,-32.9688,-0.6849,133927360.0,275534557.469
000300.SH,20220118,4813.3472,4766.7811,4826.3003,4747.92,4767.2762,46.071,0.9664,150870802.0,282749393.139
000300.SH,20220117,4767.2762,4728.7595,4775.2385,4726.7083,4726.7317,40.5445,0.8578,115295691.0,263788241.676
000300.SH,20220114,4726.7317,4743.9124,4764.0522,4723.9428,4765.9191,-39.1874,-0.8222,146863126.0,281828448.517
000300.SH,20220113,4765.9191,4853.0314,4853.0632,4765.2416,4845.5787,-79.6596,-1.644,142519653.0,288799117.043
000300.SH,20220112,4845.5787,4818.8902,4852.7314,4810.919,4797.7735,47.8052,0.9964,143200204.0,293153042.845
000300.SH,20220111,4797.7735,4840.0087,4850.879,4791.8854,4844.0451,-46.2716,-0.9552,146928004.0,286445756.034
000300.SH,20220110,4844.0451,4812.23,4844.3928,4780.8191,4822.3689,21.6762,0.4495,156211696.0,305033816.784
000300.SH,20220107,4822.3689,4824.3181,4856.6522,4818.1931,4818.2318,4.1371,0.0859,187139413.0,332218950.735
000300.SH,20220106,4818.2318,4842.156,4857.5596,4786.433,4868.1202,-49.8884,-1.0248,157665826.0,321750076.5
000300.SH,20220105,4868.1202,4907.9347,4916.2822,4851.9835,4917.7653,-49.6451,-1.0095,178816100.0,363944528.848
000300.SH,20220104,4917.7653,4957.9835,4961.4527,4874.5337,4940.3733,-22.608,-0.4576,151534776.0,336516961.627
000300.SH,20211231,4940.3733,4937.463,4950.3639,4923.1392,4921.5109,18.8624,0.3833,121313737.0,266975388.723
000300.SH,20211230,4921.5109,4882.1561,4940.178,4878.6478,4883.4804,38.0305,0.7788,121617178.0,268022477.312
000300.SH,20211229,4883.4804,4958.6455,4958.6455,4883.4804,4955.9644,-72.484,-1.4626,113587002.0,273225467.112
000300.SH,20211228,4955.9644,4923.6917,4959.1448,4913.5983,4919.3238,36.6406,0.7448,130457757.0,276316732.181
000300.SH,20211227,4919.3238,4918.1462,4939.689,4894.1598,4921.3449,-2.0211,-0.0411,124100952.0,254421525.173
000300.SH,20211224,4921.3449,4953.0616,4964.9064,4905.9785,4948.7389,-27.394,-0.5536,142673323.0,290483663.506
000300.SH,20211223,4948.7389,4924.2912,4948.7389,4906.7473,4914.4544,34.2845,0.6976,139555406.0,263359754.801
000300.SH,20211222,4914.4544,4924.5771,4936.6731,4903.1652,4913.4853,0.9691,0.0197,133256740.0,244642450.514
000300.SH,20211221,4913.4853,4876.5141,4917.7994,4872.9491,4880.4178,33.0675,0.6776,143339898.0,259023177.323
000300.SH,20211220,4880.4178,4934.9662,4971.6727,4872.6846,4954.7599,-74.3421,-1.5004,169675690.0,317536919.39
000300.SH,20211217,4954.7599,5021.3385,5022.1067,4954.7592,5034.7321,-79.9722,-1.5884,149005399.0,297943311.187
000300.SH,20211216,5034.7321,5006.6105,5034.7321,4987.2247,5005.8991,28.833,0.576,144053867.0,291474766.866
000300.SH,20211215,5005.8991,5036.284,5060.368,5003.7776,5049.6953,-43.7962,-0.8673,150529752.0,291072568.761
000300.SH,20211214,5049.6953,5066.3497,5075.2138,5038.8583,5083.8007,-34.1054,-0.6709,159107790.0,318685538.074
000300.SH,20211213,5083.8007,5090.0207,5143.841,5079.7276,5055.1172,28.6835,0.5674,211801596.0,426376532.477
000300.SH,20211210,5055.1172,5046.2677,5060.0554,5035.8087,5078.6901,-23.5729,-0.4642,193695154.0,356917625.38
000300.SH,20211209,5078.6901,5000.6871,5114.5012,4999.4097,4995.9298,82.7603,1.6566,220568776.0,425680958.779
000300.SH,20211208,4995.9298,4934.4056,4995.9298,4915.7898,4922.1015,73.8283,1.4999,157490559.0,329064831.239
000300.SH,20211207,4922.1015,4930.8261,4934.0973,4895.2178,4892.6209,29.4806,0.6026,179053460.0,340617766.238
000300.SH,20211206,4892.6209,4909.4292,4943.9032,4888.6927,4901.0175,-8.3966,-0.1713,173615683.0,333405791.015
000300.SH,20211203,4901.0175,4856.9802,4901.0175,4853.3505,4856.163,44.8545,0.9237,144059626.0,300052698.342
000300.SH,20211202,4856.163,4839.9137,4866.8505,4830.3228,4843.851,12.312,0.2542,148088521.0,278051726.156
000300.SH,20211201,4843.851,4831.8885,4844.5242,4823.9254,4832.026,11.825,0.2447,123086789.0,255968912.362
000300.SH,20211130,4832.026,4857.183,4871.2528,4810.2192,4851.423,-19.397,-0.3998,129630596.0,279268234.018
000300.SH,20211129,4851.423,4820.0053,4858.5322,4818.7058,4860.1265,-8.7035,-0.1791,133626862.0,285995221.657
000300.SH,20211126,4860.1265,4886.9516,4886.9516,4850.8114,4896.4416,-36.3151,-0.7417,120368974.0,243041335.647
000300.SH,20211125,4896.4416,4917.6055,4921.3333,4891.728,4916.6579,-20.2163,-0.4112,115984031.0,255450994.352
000300.SH,20211124,4916.6579,4914.0266,4935.4885,4899.6112,4913.3457,3.3122,0.0674,137150673.0,289707337.709
000300.SH,20211123,4913.3457,4905.7587,4927.5211,4896.8781,4912.399,0.9467,0.0193,154304411.0,301022146.081
000300.SH,20211122,4912.399,4895.3875,4918.9957,4893.2732,4890.0575,22.3415,0.4569,138092836.0,316148811.48
000300.SH,20211119,4890.0575,4832.0595,4892.8093,4829.5665,4837.6185,52.439,1.084,127198312.0,266280681.864
000300.SH,20211118,4837.6185,4871.4216,4871.4216,4830.4123,4885.7544,-48.1359,-0.9852,114480565.0,244484713.797
000300.SH,20211117,4885.7544,4883.2481,4891.5232,4864.5198,4883.3206,2.4338,0.0498,108459223.0,246177916.949
000300.SH,20211116,4883.3206,4880.8964,4915.3717,4876.5004,4882.3777,0.9429,0.0193,127254406.0,284094590.893
000300.SH,20211115,4882.3777,4894.4119,4906.3301,4863.396,4888.3749,-5.9972,-0.1227,121823149.0,272997748.91
000300.SH,20211112,4888.3749,4902.9289,4909.0839,4875.3492,4898.6529,-10.278,-0.2098,132662969.0,271773244.503
000300.SH,20211111,4898.6529,4814.7655,4898.6529,4809.1109,4821.1925,77.4604,1.6067,160484863.0,323624626.069
000300.SH,20211110,4821.1925,4832.8006,4832.8006,4753.9959,4846.7444,-25.5519,-0.5272,135118179.0,301058966.271
000300.SH,20211109,4846.7444,4858.2525,4870.7905,4818.5386,4848.1795,-1.4351,-0.0296,118375526.0,261645065.376
000300.SH,20211108,4848.1795,4841.1527,4866.0822,4827.6892,4842.3458,5.8337,0.1205,137398264.0,295893824.0
000300.SH,20211105,4842.3458,4858.8999,4889.6835,4841.7442,4868.7419,-26.3961,-0.5422,147789359.0,312070841.453
000300.SH,20211104,4868.7419,4841.0912,4873.9394,4834.7433,4821.1119,47.63,0.9879,132592970.0,308688054.574
000300.SH,20211103,4821.1119,4835.8093,4858.7133,4804.3657,4839.8457,-18.7338,-0.3871,142763820.0,302269934.656
000300.SH,20211102,4839.8457,4886.1849,4911.2266,4797.899,4890.6851,-50.8394,-1.0395,185437688.0,385731879.818
000300.SH,20211101,4890.6851,4878.1276,4908.2056,4858.2485,4908.7701,-18.085,-0.3684,171583974.0,379730767.559
000300.SH,20211029,4908.7701,4861.2667,4908.7701,4855.7593,4864.138,44.6321,0.9176,159887353.0,368731987.31
000300.SH,20211028,4864.138,4882.5858,4898.6576,4846.2779,4898.1644,-34.0264,-0.6947,156649472.0,316631709.566
000300.SH,20211027,4898.1644,4949.2269,4949.2269,4884.9418,4963.0984,-64.934,-1.3083,147111593.0,299460469.415
000300.SH,20211026,4963.0984,4983.2383,5002.5746,4953.4787,4979.5235,-16.4251,-0.3299,140888943.0,301786229.74
000300.SH,20211025,4979.5235,4940.8962,4981.6499,4930.112,4959.7254,19.7981,0.3992,141861490.0,299408232.158
000300.SH,20211022,4959.7254,4934.8698,4989.887,4934.8698,4928.0156,31.7098,0.6435,143926228.0,289252612.2
000300.SH,20211021,4928.0156,4914.7378,4946.1764,4893.8525,4910.1846,17.831,0.3631,148898154.0,274802962.495
000300.SH,20211020,4910.1846,4926.7727,4944.0216,4898.3651,4922.7232,-12.5386,-0.2547,141533183.0,279747732.455
000300.SH,20211019,4922.7232,4869.3907,4928.1433,4868.8106,4874.7753,47.9479,0.9836,135266493.0,282928243.807
000300.SH,20211018,4874.7753,4922.5137,4922.5137,4844.9383,4932.1084,-57.3331,-1.1624,141245199.0,302539444.437
000300.SH,20211015,4932.1084,4896.5578,4939.8153,4881.0136,4913.6123,18.4961,0.3764,142822001.0,300728491.201
000300.SH,20211014,4913.6123,4934.2575,4953.9231,4903.2498,4940.1089,-26.4966,-0.5364,119557013.0,249151666.554
000300.SH,20211013,4940.1089,4880.144,4953.3749,4869.8307,4883.8369,56.272,1.1522,131142813.0,280044666.628
000300.SH,20211012,4883.8369,4920.6596,4925.4883,4840.77,4936.1918,-52.3549,-1.0606,168079337.0,299424238.601
000300.SH,20211011,4936.1918,4941.2918,4983.7294,4930.7132,4929.9409,6.2509,0.1268,163511624.0,315186321.382
000300.SH,20211008,4929.9409,4915.7305,4937.0918,4891.6249,4866.3826,63.5583,1.3061,168968077.0,343635835.306
000300.SH,20210930,4866.3826,4843.9531,4876.0728,4843.9531,4833.9281,32.4545,0.6714,146113896.0,283254685.232
000300.SH,20210929,4833.9281,4846.0212,4868.0678,4799.877,4883.828,-49.8999,-1.0217,188171366.0,331841767.749
000300.SH,20210928,4883.828,4869.0845,4901.3114,4846.6306,4877.3698,6.4582,0.1324,176890880.0,321272191.534
000300.SH,20210927,4877.3698,4870.8482,4922.5626,4852.1997,4849.4277,27.9421,0.5762,215967030.0,426083025.418
000300.SH,20210924,4849.4277,4845.638,4897.0596,4838.5352,4853.1957,-3.768,-0.0776,207693290.0,361849453.197
000300.SH,20210923,4853.1957,4848.2223,4877.3359,4837.5571,4821.7675,31.4282,0.6518,228151064.0,362140919.563
000300.SH,20210922,4821.7675,4770.7323,4830.8496,4765.2301,4855.9402,-34.1727,-0.7037,191220376.0,311952989.432
000300.SH,20210917,4855.9402,4797.1129,4857.958,4786.0876,4807.6978,48.2424,1.0034,201958127.0,360397420.087
000300.SH,20210916,4807.6978,4866.7936,4879.5306,4806.1442,4867.3187,-59.6209,-1.2249,216752099.0,393517267.166
000300.SH,20210915,4867.3187,4903.8471,4903.8471,4843.1158,4917.1617,-49.843,-1.0137,187984730.0,363256653.878
000300.SH,20210914,4917.1617,4989.8348,5000.9772,4907.3159,4991.6598,-74.4981,-1.4925,245590402.0,417245830.782
000300.SH,20210913,4991.6598,5006.7748,5029.7237,4964.9599,5013.5219,-21.8621,-0.4361,249915298.0,433329627.421
000300.SH,20210910,5013.5219,4967.9759,5042.7994,4962.3707,4970.0133,43.5086,0.8754,288304352.0,472762533.239
000300.SH,20210909,4970.0133,4952.4924,4970.147,4929.9501,4972.1324,-2.1191,-0.0426,256530217.0,401675689.276
000300.SH,20210908,4972.1324,4986.7953,5013.9764,4955.8876,4992.8294,-20.697,-0.4145,264615315.0,428591077.708
000300.SH,20210907,4992.8294,4932.9759,5005.9606,4915.6119,4933.7262,59.1032,1.1979,244178519.0,417759639.121
000300.SH,20210906,4933.7262,4841.0623,4944.4497,4837.7859,4843.0624,90.6638,1.872,240507245.0,452756275.292
000300.SH,20210903,4843.0624,4875.0656,4886.5477,4828.6991,4869.4113,-26.3489,-0.5411,268091896.0,466430119.7
000300.SH,20210902,4869.4113,4865.8218,4892.7049,4845.6246,4869.4587,-0.0474,-0.001,267858013.0,465954132.797
000300.SH,20210901,4869.4587,4804.6863,4906.4024,4763.2992,4805.6099,63.8488,1.3286,326721080.0,568819748.406
000300.SH,20210831,4805.6099,4803.0854,4821.7564,4740.7524,4813.2703,-7.6604,-0.1592,235118658.0,460805653.996
000300.SH,20210830,4813.2703,4847.0348,4849.1598,4787.1999,4827.0433,-13.773,-0.2853,219635757.0,477182071.72
000300.SH,20210827,4827.0433,4794.974,4863.4692,4793.5908,4801.6094,25.4339,0.5297,183310211.0,368421410.281
000300.SH,20210826,4801.6094,4892.2044,4892.2044,4798.6954,4898.1572,-96.5478,-1.9711,197617387.0,368987718.506
000300.SH,20210825,4898.1572,4890.5211,4899.7651,4865.7646,4888.3902,9.767,0.1998,189448016.0,371868197.459
000300.SH,20210824,4888.3902,4844.5925,4906.2036,4842.7476,4835.8782,52.512,1.0859,197883163.0,417481426.158
000300.SH,20210823,4835.8782,4777.7347,4843.8193,4764.0089,4769.2678,66.6104,1.3967,167579093.0,389599126.282
000300.SH,20210820,4769.2678,4817.4937,4835.153,4720.8257,4862.1394,-92.8716,-1.9101,177635810.0,404938035.667
000300.SH,20210819,4862.1394,4886.564,4893.467,4839.5681,4894.2384,-32.099,-0.6559,201711719.0,397424964.846
000300.SH,20210818,4894.2384,4838.4706,4909.5409,4818.9013,4837.4034,56.835,1.1749,197474378.0,395792165.76
000300.SH,20210817,4837.4034,4935.0044,4967.5648,4823.3923,4941.0676,-103.6642,-2.098,187573472.0,388457131.504
000300.SH,20210816,4941.0676,4935.9229,4973.3761,4931.3691,4945.9829,-4.9153,-0.0994,161953373.0,340735120.175
000300.SH,20210813,4945.9829,4958.7577,4993.7432,4921.2812,4973.3509,-27.368,-0.5503,158314321.0,352459069.036
000300.SH,20210812,4973.3509,4998.0733,5016.2628,4962.985,5015.3406,-41.9897,-0.8372,168223733.0,361828381.964
000300.SH,20210811,5015.3406,5037.0819,5059.7887,5009.9782,5043.148,-27.8074,-0.5514,182266074.0,373386347.207
000300.SH,20210810,5043.148,4977.8164,5043.7608,4941.2399,4985.5627,57.5853,1.155,167051902.0,410098755.61
